operation_id,source,quality_label,is_real_corpus,is_base,is_bijective,is_involution,strict_avalanche,avalanche_error,balance_error,differential_uniformity,max_anf_degree,mean_anf_degree,cycle_count,max_cycle_length,mean_cycle_length,complexity_score,effective_substitution_tables,control_bits,truth_0,truth_1,truth_2,truth_3,truth_4,truth_5,truth_6,truth_7,avalanche_0,avalanche_1,avalanche_2,avalanche_3,avalanche_4,avalanche_5,avalanche_6,avalanche_7,avalanche_8,hamming_dist_0,hamming_dist_1,hamming_dist_2,hamming_dist_3,balance_0,balance_1,balance_2,anf_degree_0,anf_degree_1,anf_degree_2
mc_random_perm_0161,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,0.5,2,2.0,4,4,2.0,13.584962500721156,384,3,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.0,0.5714285714285714,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,2,2,2
mc_random_perm_0162,monte_carlo_random_permutation,weak,False,False,True,False,False,0.3333333333333333,0.0,1.0,2,1.3333333333333333,1,8,8.0,13.584962500721156,192,4,0.7142857142857143,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,1.0,0.42857142857142855,0.8571428571428571,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,1,1
mc_random_perm_0163,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,7.0,8,2,0.42857142857142855,0.2857142857142857,1.0,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.0,0.5714285714285714,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2
mc_random_perm_0164,monte_carlo_random_permutation,weak,False,False,True,False,False,0.2777777777777778,0.0,0.5,2,1.6666666666666667,2,6,4.0,14.584962500721156,384,4,0.2857142857142857,0.0,0.5714285714285714,0.8571428571428571,1.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.4166666666666667,0.5,0.08333333333333333,0.5,0.5,0.5,2,2,1
mc_random_perm_0165,monte_carlo_random_permutation,weak,False,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,11.584962500721156,384,2,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0,0.8571428571428571,0.42857142857142855,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1
mc_random_perm_0166,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.2222222222222222,0.0,0.5,2,1.6666666666666667,2,4,4.0,12.584962500721156,384,2,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.42857142857142855,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5,0.5,0.5,1,2,2
mc_random_perm_0167,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.25,2,2.0,3,4,2.6666666666666665,9.0,8,4,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.0,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0168,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.05555555555555555,0.0,0.25,2,2.0,3,6,2.6666666666666665,14.584962500721156,384,4,0.2857142857142857,0.0,0.5714285714285714,0.42857142857142855,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.4166666666666667,0.5,0.08333333333333333,0.5,0.5,0.5,2,2,2
mc_random_perm_0169,monte_carlo_random_permutation,weak,False,False,True,False,False,0.3888888888888889,0.0,1.0,2,1.3333333333333333,1,8,8.0,13.584962500721156,192,4,0.7142857142857143,0.8571428571428571,1.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,1,1
mc_random_perm_0170,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,0.5,2,1.6666666666666667,2,6,4.0,14.584962500721156,384,4,0.2857142857142857,1.0,0.0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.42857142857142855,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,1,2,2
mc_random_perm_0171,monte_carlo_random_permutation,acceptable,False,False,True,False,True,0.0,0.0,1.0,2,2.0,3,4,2.6666666666666665,12.584962500721156,192,3,0.7142857142857143,0.5714285714285714,0.14285714285714285,1.0,0.8571428571428571,0.0,0.2857142857142857,0.42857142857142855,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,2,2,2
mc_random_perm_0172,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,1.0,2,2.0,3,4,2.6666666666666665,13.584962500721156,384,3,1.0,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.8571428571428571,0.42857142857142855,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,2,2,2
mc_random_perm_0173,monte_carlo_random_permutation,weak,False,False,True,False,False,0.2777777777777778,0.0,0.5,2,1.6666666666666667,2,4,4.0,12.584962500721156,192,3,0.8571428571428571,0.7142857142857143,0.0,0.2857142857142857,1.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.4166666666666667,0.5,0.08333333333333333,0.5,0.5,0.5,1,2,2
mc_random_perm_0174,monte_carlo_random_permutation,weak,False,False,True,False,False,0.2777777777777778,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,14.584962500721156,384,4,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,1.0,0.7142857142857143,0.8571428571428571,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.5,2,2,1
mc_random_perm_0175,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.25,2,2.0,1,8,8.0,9.0,8,4,0.7142857142857143,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,1.0,0.5714285714285714,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0176,monte_carlo_random_permutation,acceptable,False,False,True,False,True,0.0,0.0,0.5,2,2.0,4,5,2.0,12.584962500721156,384,2,0.0,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.5714285714285714,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,2,2,2
mc_random_perm_0177,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.05555555555555555,0.0,0.25,2,2.0,1,8,8.0,13.584962500721156,192,4,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.0,0.8571428571428571,1.0,0.42857142857142855,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0178,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.05555555555555555,0.0,0.25,2,2.0,3,5,2.6666666666666665,9.0,8,4,0.0,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.42857142857142855,1.0,0.2857142857142857,0.7142857142857143,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0179,monte_carlo_random_permutation,weak,False,False,True,False,False,0.5,0.0,1.0,1,1.0,4,3,2.0,13.584962500721156,384,4,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.0,0.42857142857142855,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1,1,1
mc_random_perm_0180,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.5,2,2.0,4,3,2.0,11.584962500721156,192,2,1.0,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0181,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,1.0,2,2.0,3,5,2.6666666666666665,13.584962500721156,192,4,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.5714285714285714,1.0,0.0,0.8571428571428571,0.14285714285714285,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,2,2,2
mc_random_perm_0182,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,0.5,2,1.6666666666666667,2,7,4.0,12.584962500721156,192,3,1.0,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.25,0.5,0.25,0.5,0.5,0.5,2,2,1
mc_random_perm_0183,monte_carlo_random_permutation,weak,False,False,True,False,False,0.2777777777777778,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,11.584962500721156,192,2,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.0,1.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,2,2,1
mc_random_perm_0184,monte_carlo_random_permutation,weak,False,False,True,False,False,0.3888888888888889,0.0,1.0,2,1.3333333333333333,1,8,8.0,13.584962500721156,384,3,0.5714285714285714,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.0,0.2857142857142857,0.8571428571428571,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,1,1
mc_random_perm_0185,monte_carlo_random_permutation,weak,False,False,True,False,False,0.5,0.0,1.0,1,1.0,2,6,4.0,13.584962500721156,384,4,0.2857142857142857,0.42857142857142855,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1,1,1
mc_random_perm_0186,monte_carlo_random_permutation,weak,False,False,True,False,False,0.2777777777777778,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,13.584962500721156,384,3,0.14285714285714285,1.0,0.7142857142857143,0.42857142857142855,0.0,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,2,1
mc_random_perm_0187,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.25,2,2.0,3,4,2.6666666666666665,12.584962500721156,192,3,0.14285714285714285,0.0,0.8571428571428571,0.7142857142857143,1.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0188,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.25,2,2.0,3,6,2.6666666666666665,7.0,8,2,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.8571428571428571,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.4166666666666667,0.3333333333333333,0.25,0.5,0.5,0.5,2,2,2
mc_random_perm_0189,monte_carlo_random_permutation,acceptable,False,False,True,False,True,0.0,0.0,0.5,2,2.0,2,7,4.0,7.0,8,2,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.8571428571428571,1.0,0.7142857142857143,0.42857142857142855,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,2,2,2
mc_random_perm_0190,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.2222222222222222,0.0,0.5,2,1.6666666666666667,2,7,4.0,8.0,8,3,0.5714285714285714,0.8571428571428571,1.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,1
mc_random_perm_0191,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.2222222222222222,0.0,0.5,2,1.6666666666666667,2,6,4.0,7.0,8,2,1.0,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,1,2
mc_random_perm_0192,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.05555555555555555,0.0,0.25,2,2.0,1,8,8.0,13.584962500721156,192,4,0.2857142857142857,1.0,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.0,0.5714285714285714,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.4166666666666667,0.5,0.08333333333333333,0.5,0.5,0.5,2,2,2
mc_random_perm_0193,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.05555555555555555,0.0,0.25,2,2.0,3,6,2.6666666666666665,13.584962500721156,192,4,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0194,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.25,2,2.0,3,5,2.6666666666666665,14.584962500721156,384,4,0.8571428571428571,1.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.5714285714285714,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.4166666666666667,0.3333333333333333,0.25,0.5,0.5,0.5,2,2,2
mc_random_perm_0195,monte_carlo_random_permutation,weak,False,False,True,False,False,0.2777777777777778,0.0,0.5,2,1.6666666666666667,4,4,2.0,8.0,8,3,0.7142857142857143,0.8571428571428571,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.14285714285714285,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.4166666666666667,0.5,0.08333333333333333,0.5,0.5,0.5,2,1,2
mc_random_perm_0196,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.5,2,2.0,2,7,4.0,12.584962500721156,192,3,0.42857142857142855,0.14285714285714285,1.0,0.2857142857142857,0.0,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0197,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.05555555555555555,0.0,0.5,2,2.0,4,5,2.0,9.0,8,4,0.42857142857142855,0.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.7142857142857143,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0198,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.5,2,2.0,4,3,2.0,9.0,8,4,0.0,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.7142857142857143,1.0,0.2857142857142857,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0199,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,0.5,2,1.6666666666666667,2,6,4.0,13.584962500721156,192,4,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.0,0.2857142857142857,1.0,0.14285714285714285,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,1,2
mc_random_perm_0200,monte_carlo_random_permutation,acceptable,False,False,True,False,True,0.0,0.0,0.25,2,2.0,3,5,2.6666666666666665,13.584962500721156,384,3,0.5714285714285714,0.8571428571428571,0.2857142857142857,1.0,0.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5,0.5,0.5,2,2,2
mc_random_perm_0201,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.5,2,2.0,2,4,4.0,7.0,8,2,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.0,0.0,0.8571428571428571,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0202,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.2222222222222222,0.0,0.5,2,1.6666666666666667,2,4,4.0,8.0,8,3,0.7142857142857143,1.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,1,2
mc_random_perm_0203,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.2222222222222222,0.0,0.5,2,1.6666666666666667,2,4,4.0,11.584962500721156,192,2,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.14285714285714285,1.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5,0.5,0.5,1,2,2
mc_random_perm_0204,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.05555555555555555,0.0,0.25,2,2.0,3,3,2.6666666666666665,7.0,8,2,0.5714285714285714,0.42857142857142855,1.0,0.7142857142857143,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0205,monte_carlo_random_permutation,weak,False,False,True,False,False,0.3333333333333333,0.0,1.0,2,1.3333333333333333,5,3,1.6,12.584962500721156,192,3,0.2857142857142857,0.14285714285714285,0.0,1.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,1,1
mc_random_perm_0206,monte_carlo_random_permutation,weak,False,False,True,True,False,0.5,0.0,1.0,1,1.0,6,2,1.3333333333333333,7.0,8,3,0.0,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1
mc_random_perm_0207,monte_carlo_random_permutation,weak,False,False,True,False,False,0.3888888888888889,0.0,1.0,2,1.3333333333333333,1,8,8.0,12.584962500721156,192,3,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.2857142857142857,1.0,0.14285714285714285,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,2,1
mc_random_perm_0208,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,1,8,8.0,7.0,8,2,1.0,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.0,0.7142857142857143,0.5714285714285714,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,2,1,2
mc_random_perm_0209,monte_carlo_random_permutation,weak,False,False,True,False,False,0.3333333333333333,0.0,1.0,2,1.3333333333333333,3,6,2.6666666666666665,12.584962500721156,384,2,0.14285714285714285,0.8571428571428571,0.0,0.42857142857142855,0.5714285714285714,1.0,0.7142857142857143,0.2857142857142857,0.5,0.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,1,1
mc_random_perm_0210,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.2222222222222222,0.0,0.5,2,1.6666666666666667,2,5,4.0,7.0,8,2,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.0,0.7142857142857143,1.0,0.2857142857142857,0.8571428571428571,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5,0.5,0.5,2,2,1
mc_random_perm_0211,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.5,2,2.0,2,4,4.0,12.584962500721156,192,3,0.7142857142857143,0.0,0.5714285714285714,0.8571428571428571,0.42857142857142855,1.0,0.2857142857142857,0.14285714285714285,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0212,monte_carlo_random_permutation,weak,False,False,True,False,False,0.2777777777777778,0.0,1.0,2,1.6666666666666667,5,3,1.6,12.584962500721156,192,3,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,2,1
mc_random_perm_0213,monte_carlo_random_permutation,weak,False,False,True,False,False,0.3888888888888889,0.0,1.0,2,1.3333333333333333,3,4,2.6666666666666665,13.584962500721156,384,3,0.5714285714285714,1.0,0.8571428571428571,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,1,1
mc_random_perm_0214,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,1,8,8.0,8.0,8,3,0.7142857142857143,0.2857142857142857,1.0,0.0,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,2,1,2
mc_random_perm_0215,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,0.5,2,1.6666666666666667,4,3,2.0,12.584962500721156,192,3,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.0,1.0,0.7142857142857143,0.8571428571428571,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.25,0.5,0.25,0.5,0.5,0.5,2,2,1
mc_random_perm_0216,monte_carlo_random_permutation,weak,False,False,True,False,False,0.2777777777777778,0.0,0.5,2,1.6666666666666667,2,4,4.0,12.584962500721156,192,3,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0,1.0,0.42857142857142855,0.8571428571428571,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.4166666666666667,0.5,0.08333333333333333,0.5,0.5,0.5,1,2,2
mc_random_perm_0217,monte_carlo_random_permutation,weak,False,False,True,False,False,0.3333333333333333,0.0,1.0,2,1.3333333333333333,3,4,2.6666666666666665,8.0,8,3,1.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,1,2,1
mc_random_perm_0218,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.16666666666666666,0.0,0.5,2,1.6666666666666667,2,5,4.0,7.0,8,2,0.42857142857142855,0.0,0.7142857142857143,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.8571428571428571,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,2,1,2
mc_random_perm_0219,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.1111111111111111,0.0,0.5,2,2.0,2,5,4.0,11.584962500721156,192,2,0.8571428571428571,1.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,2,2,2
mc_random_perm_0220,monte_carlo_random_permutation,acceptable,False,False,True,False,False,0.2222222222222222,0.0,0.5,2,1.6666666666666667,2,7,4.0,13.584962500721156,384,3,0.2857142857142857,0.0,0.5714285714285714,1.0,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5,0.5,0.5,1,2,2
