alpha,macro_f1,is_degenerate_alpha
0.0,0.7368510721152676,False
0.05,0.7332170880557978,False
0.1,0.7241912119748913,False
0.15,0.7241912119748913,False
0.2,0.7289265782416467,False
0.25,0.7383792677910326,False
0.3,0.7415204678362575,False
0.35,0.7130801687763713,False
0.4,0.6842185398533256,False
0.45,0.6915322580645161,False
0.5,0.5945024988641527,True
0.55,0.6688226350916071,False
0.6,0.6731782945736433,False
0.65,0.7212214574999379,False
0.7,0.7148252605763336,False
0.75,0.7321793250996791,False
0.8,0.7362347832451026,False
0.85,0.7302115987460815,False
0.9,0.7109916951636541,False
0.95,0.703027950310559,False
1.0,0.7102202961357891,False
