alpha,macro_f1,is_degenerate_alpha
0.0,0.9077500000000001,False
0.05,0.9236233575917141,False
0.1,0.9392652577523207,False
0.15,0.9444321234075059,False
0.2,0.9444321234075059,False
0.25,0.9392652577523207,False
0.3,0.9394923258559622,False
0.35,0.8975,False
0.4,0.8528205128205129,False
0.45,0.897026321076954,False
0.5,0.6573751451800232,True
0.55,0.9081541218637992,False
0.6,0.9450013414306968,False
0.65,0.9652045294730972,False
0.7,0.9652045294730972,False
0.75,0.9602867105772956,False
0.8,0.9451671732522797,False
0.85,0.9347916513739019,False
0.9,0.9245009698249406,False
0.95,0.9242256228284172,False
1.0,0.9088978866284811,False
