alpha,macro_f1,is_degenerate_alpha
0.0,0.7183838383838383,False
0.05,0.731424293468089,False
0.1,0.7629808702964054,False
0.15,0.7812621990891347,False
0.2,0.8107692307692308,False
0.25,0.8049577001208568,False
0.3,0.7812621990891347,False
0.35,0.7162129149588774,False
0.4,0.6192245182261435,False
0.45,0.5912502932207365,False
0.5,0.5474613686534217,True
0.55,0.6270466949666464,False
0.6,0.7978933167289333,False
0.65,0.877,False
0.7,0.8823866896156053,False
0.75,0.877,False
0.8,0.8606530550590368,False
0.85,0.8096760883020424,False
0.9,0.8096760883020424,False
0.95,0.8038074545407516,False
1.0,0.7991025376521559,False
