alpha,macro_f1,is_degenerate_alpha
0.0,0.7119483674295648,False
0.05,0.7064719358533792,False
0.1,0.7064719358533792,False
0.15,0.7115086463923674,False
0.2,0.7165267976349418,False
0.25,0.7217128295505967,False
0.3,0.7071428571428572,False
0.35,0.7257262996941896,False
0.4,0.7300629653570829,False
0.45,0.7456090110729285,False
0.5,0.7204363919735047,True
0.55,0.7431077694235588,False
0.6,0.7192792792792793,False
0.65,0.7358247422680413,False
0.7,0.7364285714285714,False
0.75,0.7268227679421284,False
0.8,0.7119483674295648,False
0.85,0.7165267976349418,False
0.9,0.7215271323371704,False
0.95,0.7006152888505829,False
1.0,0.6723653622626888,False
