alpha,macro_f1,is_degenerate_alpha
0.0,0.7990196078431373,False
0.05,0.7990196078431373,False
0.1,0.8037025215448452,False
0.15,0.8090686274509804,False
0.2,0.8150045120850711,False
0.25,0.8202805376972531,False
0.3,0.7726768684852516,False
0.35,0.7341115434500647,False
0.4,0.6962962962962963,False
0.45,0.6766129247881073,False
0.5,0.5719780219780219,True
0.55,0.7306600798822787,False
0.6,0.8116042820595614,False
0.65,0.8116042820595614,False
0.7,0.8170731707317074,False
0.75,0.7996692475381493,False
0.8,0.8061031461569097,False
0.85,0.8005687345655916,False
0.9,0.795,False
0.95,0.8116042820595614,False
1.0,0.806910569105691,False
