alpha,macro_f1,is_degenerate_alpha
0.0,0.6752592165898618,False
0.05,0.6706313997266253,False
0.1,0.6706313997266253,False
0.15,0.6607995012110021,False
0.2,0.6654185867895546,False
0.25,0.6706313997266253,False
0.3,0.6647749134282416,False
0.35,0.6694840726988469,False
0.4,0.6659589176377642,False
0.45,0.6527044611947261,False
0.5,0.5412404092071612,True
0.55,0.6361094224924012,False
0.6,0.6660182370820669,False
0.65,0.6601801801801801,False
0.7,0.6844940361677568,False
0.75,0.6868407652578743,False
0.8,0.665008170532426,False
0.85,0.6571231798504527,False
0.9,0.6716443655898081,False
0.95,0.6544715447154472,False
1.0,0.6394371702169239,False
