alpha,macro_f1,is_degenerate_alpha
0.0,0.6723911747167561,False
0.05,0.6723911747167561,False
0.1,0.6673348606338297,False
0.15,0.6622573482008548,False
0.2,0.6626118067978533,False
0.25,0.6723911747167561,False
0.3,0.6824432210862467,False
0.35,0.7024390243902439,False
0.4,0.7165267976349418,False
0.45,0.7115086463923672,False
0.5,0.6171512214819301,True
0.55,0.700615288850583,False
0.6,0.6792325654172986,False
0.65,0.6969769216097654,False
0.7,0.7268227679421284,False
0.75,0.7117561545244393,False
0.8,0.7014159165253935,False
0.85,0.6752592165898618,False
0.9,0.6693627981993693,False
0.95,0.6640640061692693,False
1.0,0.6615190365190365,False
