alpha,macro_f1,is_degenerate_alpha
0.0,0.7850052437745421,False
0.05,0.7956231003039513,False
0.1,0.8055927051671732,False
0.15,0.8066458680983821,False
0.2,0.8066458680983821,False
0.25,0.7961979583424262,False
0.3,0.7943429004869216,False
0.35,0.7596597570405847,False
0.4,0.7367891040004028,False
0.45,0.7698870014218363,False
0.5,0.648972602739726,True
0.55,0.7990196078431372,False
0.6,0.8108488733488732,False
0.65,0.8307595182595182,False
0.7,0.8363926576217079,False
0.75,0.8150045120850711,False
0.8,0.7950049998780517,False
0.85,0.7936359841881706,False
0.9,0.7920841063698207,False
0.95,0.7936359841881706,False
1.0,0.8037025215448452,False
