alpha,macro_f1,is_degenerate_alpha
0.0,0.7852380952380953,False
0.05,0.775561690784463,False
0.1,0.7609756097560975,False
0.15,0.7609756097560975,False
0.2,0.7658480868075386,False
0.25,0.7804041991001929,False
0.3,0.8088646632718928,False
0.35,0.808277978945349,False
0.4,0.8071123549422182,False
0.45,0.8510751646648586,False
0.5,0.6300473719828558,True
0.55,0.8250042681885807,False
0.6,0.8102961231248782,False
0.65,0.8102961231248782,False
0.7,0.7920289855072464,False
0.75,0.8130280337941629,False
0.8,0.8282218870454164,False
0.85,0.8430622009569377,False
0.9,0.809465932651748,False
0.95,0.7902439024390244,False
1.0,0.7558128454354869,False
