alpha,macro_f1,is_degenerate_alpha
0.0,0.7792307692307693,False
0.05,0.7977229601518026,False
0.1,0.7987210795297197,False
0.15,0.8090430754512727,False
0.2,0.8469235364396654,False
0.25,0.8737093713806954,False
0.3,0.8523384913439804,False
0.35,0.8407627352226316,False
0.4,0.7396825396825397,False
0.45,0.7306600798822787,False
0.5,0.8013565891472869,True
0.55,0.7369110290458605,False
0.6,0.8588154269972451,False
0.65,0.8745993295651961,False
0.7,0.863606121091151,False
0.75,0.863606121091151,False
0.8,0.8367184388689766,False
0.85,0.7920048701298701,False
0.9,0.7850878314454472,False
0.95,0.7825974496262385,False
1.0,0.7825974496262385,False
