alpha,macro_f1,is_degenerate_alpha
0.0,0.7705920624593363,False
0.05,0.7779554363523828,False
0.1,0.7779554363523828,False
0.15,0.7779554363523828,False
0.2,0.7659817351598173,False
0.25,0.7553445413034454,False
0.3,0.7567824092383137,False
0.35,0.731424293468089,False
0.4,0.664730430859463,False
0.45,0.7073400673400673,False
0.5,0.5868895211000473,True
0.55,0.7872561228725612,False
0.6,0.828842504743833,False
0.65,0.8222664218686251,False
0.7,0.7991025376521559,False
0.75,0.785923141186299,False
0.8,0.7567824092383137,False
0.85,0.7442193846398897,False
0.9,0.7249355946758266,False
0.95,0.7162129149588774,False
1.0,0.7095051231741879,False
