alpha,macro_f1,is_degenerate_alpha
0.0,0.7689458995276943,False
0.05,0.8180346700083542,False
0.1,0.8471290082028338,False
0.15,0.8592355230029755,False
0.2,0.8648031655844155,False
0.25,0.8640860873113014,False
0.3,0.841396740251702,False
0.35,0.8239427456083279,False
0.4,0.7625589225589227,False
0.45,0.8000210920403912,False
0.5,0.5474613686534217,True
0.55,0.7877565106586317,False
0.6,0.8861800928730063,False
0.65,0.9397058823529412,False
0.7,0.9397058823529412,False
0.75,0.8979490242931103,False
0.8,0.8861800928730063,False
0.85,0.8696625212990514,False
0.9,0.8584724743665141,False
0.95,0.8584724743665141,False
1.0,0.8471290082028338,False
