alpha,macro_f1,is_degenerate_alpha
0.0,0.6929706106214245,False
0.05,0.7075462416371507,False
0.1,0.6963262887616037,False
0.15,0.6963262887616037,False
0.2,0.7019541164584411,False
0.25,0.6747967479674796,False
0.3,0.6558420406424615,False
0.35,0.6468152948134434,False
0.4,0.6383354088833542,False
0.45,0.6378760315326004,False
0.5,0.5416835016835017,True
0.55,0.6679009488544319,False
0.6,0.6894016542063038,False
0.65,0.6873770169224716,False
0.7,0.6690345495640942,False
0.75,0.6378457500504744,False
0.8,0.6558420406424615,False
0.85,0.6471600688468158,False
0.9,0.6274984857662023,False
0.95,0.6549877600979193,False
1.0,0.6592855864379044,False
