alpha,macro_f1,is_degenerate_alpha
0.0,0.8085901027077497,False
0.05,0.798446080429726,False
0.1,0.7933467741935483,False
0.15,0.798446080429726,False
0.2,0.8035269311865056,False
0.25,0.8038277511961722,False
0.3,0.8339527348961311,False
0.35,0.8390243902439025,False
0.4,0.8676755361113104,False
0.45,0.8822966507177034,False
0.5,0.505229283990346,True
0.55,0.8967650655859571,False
0.6,0.8720718125960062,False
0.65,0.8730226796264532,False
0.7,0.8682425194601158,False
0.75,0.8585231193926846,False
0.8,0.8536550542547117,False
0.85,0.8585231193926846,False
0.9,0.8438987245383591,False
0.95,0.8140988927071402,False
1.0,0.7987742105389164,False
