alpha,macro_f1,is_degenerate_alpha
0.0,0.8438690022848438,False
0.05,0.8341423948220065,False
0.1,0.8292520406463435,False
0.15,0.8341423948220065,False
0.2,0.8292682926829269,False
0.25,0.8438690022848438,False
0.3,0.8632551934438727,False
0.35,0.8728045055364642,False
0.4,0.8967650655859571,False
0.45,0.9211235090419392,False
0.5,0.828842504743833,True
0.55,0.9256330261916854,False
0.6,0.9405797101449276,False
0.65,0.8967650655859571,False
0.7,0.9017634655932528,False
0.75,0.8872791603911161,False
0.8,0.8824541284403669,False
0.85,0.8774773482512133,False
0.9,0.8581991651759093,False
0.95,0.8195121951219513,False
1.0,0.795,False
