alpha,macro_f1,is_degenerate_alpha
0.0,0.805908614086019,False
0.05,0.8020186335403726,False
0.1,0.8122638767800059,False
0.15,0.8071506484062537,False
0.2,0.8119177018633541,False
0.25,0.815862018491864,False
0.3,0.8206155349291646,False
0.35,0.7882352941176471,False
0.4,0.7737903225806453,False
0.45,0.8143401795597098,False
0.5,0.712015058036181,True
0.55,0.8143401795597098,False
0.6,0.7475183753883459,False
0.65,0.7765607886089814,False
0.7,0.8006839276990718,False
0.75,0.8111111111111111,False
0.8,0.8265938069216758,False
0.85,0.8265938069216758,False
0.9,0.8020186335403726,False
0.95,0.7979270855983185,False
1.0,0.7886010362694301,False
