alpha,macro_f1,is_degenerate_alpha
0.0,0.6700300300300299,False
0.05,0.658737243359309,False
0.1,0.658737243359309,False
0.15,0.6678275169895281,False
0.2,0.6838249469828417,False
0.25,0.6792325654172985,False
0.3,0.6777431134973035,False
0.35,0.6660182370820669,False
0.4,0.6052241753900849,False
0.45,0.613765935060804,False
0.5,0.5745122457451226,True
0.55,0.613768115942029,False
0.6,0.6371329502194418,False
0.65,0.6624370399070127,False
0.7,0.6731884057971014,False
0.75,0.6541835357624831,False
0.8,0.6525087175513367,False
0.85,0.656048632218845,False
0.9,0.6579119204817528,False
0.95,0.6457373271889401,False
1.0,0.6555779569892474,False
