alpha,macro_f1,is_degenerate_alpha
0.0,0.6876587100050787,False
0.05,0.692222006974041,False
0.1,0.7028985507246377,False
0.15,0.7074899030206293,False
0.2,0.7134663582032004,False
0.25,0.6989720998531571,False
0.3,0.6746344747979991,False
0.35,0.6822936846183649,False
0.4,0.6369328244655641,False
0.45,0.6544715447154472,False
0.5,0.6109309309309309,True
0.55,0.669484072698847,False
0.6,0.693705417389628,False
0.65,0.6913850038850038,False
0.7,0.719562243502052,False
0.75,0.7067238912732475,False
0.8,0.6995309751807699,False
0.85,0.6873770169224716,False
0.9,0.6995309751807699,False
0.95,0.7058966565349545,False
1.0,0.7074899030206293,False
