alpha,macro_f1,is_degenerate_alpha
0.0,0.828842504743833,False
0.05,0.8455394816154309,False
0.1,0.8344437714516455,False
0.15,0.8455394816154309,False
0.2,0.8447910357359176,False
0.25,0.828842504743833,False
0.3,0.8165383926973331,False
0.35,0.7932024520834949,False
0.4,0.7115782504344947,False
0.45,0.6835087719298247,False
0.5,0.6352206761763076,True
0.55,0.7071428571428571,False
0.6,0.8447910357359176,False
0.65,0.8564999999999999,False
0.7,0.8517049564718502,False
0.75,0.8517049564718502,False
0.8,0.8184693232131564,False
0.85,0.8071005315225961,False
0.9,0.8013565891472869,False
0.95,0.7779554363523828,False
1.0,0.7659817351598173,False
