alpha,macro_f1,is_degenerate_alpha
0.0,0.8536311709506323,False
0.05,0.8764315852923448,False
0.1,0.8764315852923448,False
0.15,0.8764315852923448,False
0.2,0.9032562529495045,False
0.25,0.9032562529495045,False
0.3,0.9081541218637992,False
0.35,0.880708412397217,False
0.4,0.829804898298049,False
0.45,0.7939153439153439,False
0.5,0.646551724137931,True
0.55,0.8696625212990514,False
0.6,0.9250018292236775,False
0.65,0.9652954122227866,False
0.7,0.9601787101787101,False
0.75,0.9551367781155014,False
0.8,0.9347916513739019,False
0.85,0.9347916513739019,False
0.9,0.9296568627450981,False
0.95,0.9144344324682658,False
1.0,0.9095588235294116,False
