alpha,macro_f1,is_degenerate_alpha
0.0,0.8592355230029755,False
0.05,0.8758328285887341,False
0.1,0.8818562229071136,False
0.15,0.8818562229071136,False
0.2,0.88725,False
0.25,0.88725,False
0.3,0.8921295948282343,False
0.35,0.8648031655844155,False
0.4,0.8365861811823394,False
0.45,0.8592355230029755,False
0.5,0.6604912280701754,True
0.55,0.8975,False
0.6,0.9296568627450981,False
0.65,0.940093512565751,False
0.7,0.929890560875513,False
0.75,0.9144344324682658,False
0.8,0.8882113821138211,False
0.85,0.8551383000201898,False
0.9,0.8431762545899634,False
0.95,0.8479889539492188,False
1.0,0.8599620493358633,False
