alpha,macro_f1,is_degenerate_alpha
0.0,0.7658035034272658,False
0.05,0.7510062159136917,False
0.1,0.741069087962632,False
0.15,0.741069087962632,False
0.2,0.7608845723535433,False
0.25,0.7901640124735176,False
0.3,0.809465932651748,False
0.35,0.8377736744922184,False
0.4,0.8466790513643273,False
0.45,0.8476055730078416,False
0.5,0.43129032258064515,True
0.55,0.8415458937198067,False
0.6,0.8155623100303951,False
0.65,0.8130280337941628,False
0.7,0.7996949548390171,False
0.75,0.7900640643978184,False
0.8,0.7753478178006481,False
0.85,0.7851153039832285,False
0.9,0.7899239770262863,False
0.95,0.7658035034272658,False
1.0,0.7263017356475301,False
