alpha,macro_f1,is_degenerate_alpha
0.0,0.5712724521534452,False
0.05,0.5712724521534452,False
0.1,0.5559575971731449,False
0.15,0.5559575971731449,False
0.2,0.5635430038510911,False
0.25,0.5712724521534452,False
0.3,0.5674911660777385,False
0.35,0.5713312130849614,False
0.4,0.5195254572417203,False
0.45,0.5598397175442037,False
0.5,0.3960846729269457,True
0.55,0.5705263157894738,False
0.6,0.6539884868421053,False
0.65,0.6854440789473684,False
0.7,0.656396569148247,False
0.75,0.6351010101010102,False
0.8,0.6308902582929068,False
0.85,0.62354577304699,False
0.9,0.5919117647058824,False
0.95,0.5988902954722978,False
1.0,0.5948470209339776,False
