alpha,macro_f1,is_degenerate_alpha
0.0,0.7423865672040855,False
0.05,0.7567824092383137,False
0.1,0.7645154553049291,False
0.15,0.7766189290161893,False
0.2,0.7812621990891346,False
0.25,0.7872561228725612,False
0.3,0.7944148731003626,False
0.35,0.7766189290161893,False
0.4,0.7442193846398896,False
0.45,0.7522072734916965,False
0.5,0.5954260506152775,True
0.55,0.7459727385377942,False
0.6,0.8352421137231264,False
0.65,0.8838126216702398,False
0.7,0.8636061210911511,False
0.75,0.8582856014220818,False
0.8,0.8571286340103544,False
0.85,0.8184693232131562,False
0.9,0.807100531522596,False
0.95,0.7966735332265201,False
1.0,0.7909016727866178,False
