alpha,macro_f1,is_degenerate_alpha
0.0,0.8202805376972531,False
0.05,0.8320320030846347,False
0.1,0.8374774774774775,False
0.15,0.8473273273273273,False
0.2,0.8425499231950845,False
0.25,0.8320320030846347,False
0.3,0.8208041958041958,False
0.35,0.8137690589015198,False
0.4,0.7631605384769942,False
0.45,0.7631605384769942,False
0.5,0.6745608327911516,True
0.55,0.7874284021331226,False
0.6,0.8816852635629089,False
0.65,0.8814343551185657,False
0.7,0.8961374218919635,False
0.75,0.8763540736809091,False
0.8,0.8562238506372585,False
0.85,0.8610034870205348,False
0.9,0.8502337814143774,False
0.95,0.8705808080808081,False
1.0,0.8657888993962319,False
