alpha,macro_f1,is_degenerate_alpha
0.0,0.8528138528138529,False
0.05,0.862533692722372,False
0.1,0.8528138528138529,False
0.15,0.857675559939375,False
0.2,0.8770936257380406,False
0.25,0.881796233703525,False
0.3,0.8963389551624845,False
0.35,0.8814298169136878,False
0.4,0.8963389551624845,False
0.45,0.915937462125803,False
0.5,0.8347341772151899,True
0.55,0.9305650102110279,False
0.6,0.90119151409474,False
0.65,0.881796233703525,False
0.7,0.8769512871860448,False
0.75,0.8479478733379817,False
0.8,0.8430769230769231,False
0.85,0.8528138528138529,False
0.9,0.8479478733379817,False
0.95,0.8382314069446113,False
1.0,0.8382314069446113,False
