alpha,macro_f1,is_degenerate_alpha
0.0,0.8150045120850711,False
0.05,0.8014335528864782,False
0.1,0.7961979583424262,False
0.15,0.7821256038647344,False
0.2,0.7915052305308019,False
0.25,0.8008935508935509,False
0.3,0.7896716826265391,False
0.35,0.7542146859477843,False
0.4,0.7642499999999999,False
0.45,0.7471110999219557,False
0.5,0.7448725607327757,True
0.55,0.7671834880505628,False
0.6,0.8320320030846347,False
0.65,0.8473273273273273,False
0.7,0.8231742380678551,False
0.75,0.8181098774609721,False
0.8,0.8177777777777777,False
0.85,0.8170040290477454,False
0.9,0.8165614646061574,False
0.95,0.8061395213501128,False
1.0,0.8019323671497585,False
