alpha,macro_f1,is_degenerate_alpha
0.0,0.6669576392425013,False
0.05,0.6678275169895281,False
0.1,0.6678275169895281,False
0.15,0.6624370399070127,False
0.2,0.657016076234815,False
0.25,0.6550084144289163,False
0.3,0.6983039397814181,False
0.35,0.7408467501490758,False
0.4,0.7461904761904762,False
0.45,0.7192792792792793,False
0.5,0.5852079316336976,True
0.55,0.6975743065128539,False
0.6,0.7074899030206292,False
0.65,0.7050071949464647,False
0.7,0.6672077922077922,False
0.75,0.6527044611947261,False
0.8,0.6281862745098039,False
0.85,0.6294215360562829,False
0.9,0.6361094224924012,False
0.95,0.65949303098144,False
1.0,0.6632850241545893,False
