alpha,macro_f1,is_degenerate_alpha
0.0,0.6752592165898617,False
0.05,0.6647749134282416,False
0.1,0.6640640061692693,False
0.15,0.6693627981993693,False
0.2,0.6700300300300299,False
0.25,0.6809835045129162,False
0.3,0.7120855054869195,False
0.35,0.7267707539984767,False
0.4,0.7355217889908257,False
0.45,0.7947263017356474,False
0.5,0.683641975308642,True
0.55,0.7675456585201091,False
0.6,0.7120786516853933,False
0.65,0.7604054859868813,False
0.7,0.7268227679421282,False
0.75,0.731605132233569,False
0.8,0.7358247422680413,False
0.85,0.726040473463154,False
0.9,0.7104311810194164,False
0.95,0.6943535975375146,False
1.0,0.6669576392425014,False
