alpha,macro_f1,is_degenerate_alpha
0.0,0.8260433541618453,False
0.05,0.8260433541618453,False
0.1,0.8375054335319236,False
0.15,0.8544034090909092,False
0.2,0.8488085247068997,False
0.25,0.8488085247068997,False
0.3,0.8488085247068997,False
0.35,0.784528063905823,False
0.4,0.7495996308460683,False
0.45,0.783068783068783,False
0.5,0.7071428571428571,True
0.55,0.783068783068783,False
0.6,0.8592355230029755,False
0.65,0.8758328285887341,False
0.7,0.8703352308665402,False
0.75,0.8764315852923448,False
0.8,0.8654855643044619,False
0.85,0.8431762545899634,False
0.9,0.8260433541618453,False
0.95,0.8096760883020424,False
1.0,0.7978933167289333,False
