alpha,macro_f1,is_degenerate_alpha
0.0,0.5914385964912281,False
0.05,0.5644599303135889,False
0.1,0.5644599303135889,False
0.15,0.5606812542296413,False
0.2,0.5644599303135889,False
0.25,0.5644599303135889,False
0.3,0.6064383294844329,False
0.35,0.6064383294844329,False
0.4,0.55658014571949,False
0.45,0.550438596491228,False
0.5,0.5105379513633015,True
0.55,0.5716275830044114,False
0.6,0.7083624324254416,False
0.65,0.729572437339955,False
0.7,0.6699227136109919,False
0.75,0.5950307448318076,False
0.8,0.564080459770115,False
0.85,0.5799180327868853,False
0.9,0.5799180327868853,False
0.95,0.5838032934807129,False
1.0,0.5838032934807129,False
