alpha,macro_f1,is_degenerate_alpha
0.0,0.766260162601626,False
0.05,0.7515151515151515,False
0.1,0.7735029094748214,False
0.15,0.7781385281385281,False
0.2,0.7796560484658981,False
0.25,0.7789215686274511,False
0.3,0.7819418676561534,False
0.35,0.7620129214617404,False
0.4,0.6854497354497354,False
0.45,0.7595369237046103,False
0.5,0.6039072563331901,True
0.55,0.7562302340290956,False
0.6,0.819718585108462,False
0.65,0.8130898696434292,False
0.7,0.806910569105691,False
0.75,0.7996692475381493,False
0.8,0.8005687345655916,False
0.85,0.8107959789468433,False
0.9,0.8043500100462126,False
0.95,0.7746043110281521,False
1.0,0.7154343783557267,False
