alpha,macro_f1,is_degenerate_alpha
0.0,0.6573873132280676,False
0.05,0.6515,False
0.1,0.6617500000000001,False
0.15,0.6661154125635822,False
0.2,0.663231780167264,False
0.25,0.6617500000000001,False
0.3,0.6558420406424617,False
0.35,0.6524984187223276,False
0.4,0.6549877600979193,False
0.45,0.6910789632308619,False
0.5,0.590259329538267,True
0.55,0.7199523111696182,False
0.6,0.7013403263403264,False
0.65,0.7195622435020519,False
0.7,0.7112956487956488,False
0.75,0.7004675628287551,False
0.8,0.6963262887616037,False
0.85,0.7120573667479857,False
0.9,0.700803957946815,False
0.95,0.693847072879331,False
1.0,0.6719999999999999,False
