alpha,macro_f1,is_degenerate_alpha
0.0,0.8764315852923448,False
0.05,0.8979490242931103,False
0.1,0.8983739837398375,False
0.15,0.9036487322201607,False
0.2,0.8983739837398375,False
0.25,0.8983739837398375,False
0.3,0.8877439267224213,False
0.35,0.8921295948282343,False
0.4,0.9077500000000001,False
0.45,0.8975,False
0.5,0.6906438631790746,True
0.55,0.9028411783781087,False
0.6,0.919020343669761,False
0.65,0.9448237050086863,False
0.7,0.9550010975342065,False
0.75,0.9650008536377163,False
0.8,0.9548557586434706,False
0.85,0.9446340445382897,False
0.9,0.9134398052706093,False
0.95,0.9028411783781087,False
1.0,0.8812970469021424,False
