alpha,macro_f1,is_degenerate_alpha
0.0,0.9077500000000001,False
0.05,0.9183592194344883,False
0.1,0.9343288731179615,False
0.15,0.9343288731179615,False
0.2,0.9446340445382897,False
0.25,0.9392652577523207,False
0.3,0.9130684227593604,False
0.35,0.8479889539492188,False
0.4,0.7689458995276943,False
0.45,0.8013409811162621,False
0.5,0.7228889072802007,True
0.55,0.8431762545899634,False
0.6,0.9144344324682658,False
0.65,0.9350015853271871,False
0.7,0.9451671732522797,False
0.75,0.9350015853271871,False
0.8,0.9095588235294116,False
0.85,0.8987754295872012,False
0.9,0.8775388291517323,False
0.95,0.8667499999999999,False
1.0,0.8823866896156053,False
