alpha,macro_f1,is_degenerate_alpha
0.0,0.8758328285887341,False
0.05,0.88725,False
0.1,0.8926139339968571,False
0.15,0.9032562529495045,False
0.2,0.8926139339968571,False
0.25,0.9032562529495045,False
0.3,0.88725,False
0.35,0.8703352308665402,False
0.4,0.819167704441677,False
0.45,0.8250174594552651,False
0.5,0.6032723434201266,True
0.55,0.8212820512820512,False
0.6,0.929890560875513,False
0.65,0.929890560875513,False
0.7,0.940093512565751,False
0.75,0.9347916513739019,False
0.8,0.9032562529495045,False
0.85,0.8979490242931103,False
0.9,0.8926139339968571,False
0.95,0.8926139339968571,False
1.0,0.8926139339968571,False
