alpha,macro_f1,is_degenerate_alpha
0.0,0.8430769230769231,False
0.05,0.8333173123137556,False
0.1,0.8382314069446113,False
0.15,0.8382314069446113,False
0.2,0.8382003028336579,False
0.25,0.8382003028336579,False
0.3,0.8624144907987282,False
0.35,0.8961580414495212,False
0.4,0.9255238883345096,False
0.45,0.9256830601092896,False
0.5,0.8196559824202472,True
0.55,0.9155937401124443,False
0.6,0.8959562841530054,False
0.65,0.8959562841530054,False
0.7,0.8914893617021277,False
0.75,0.8963389551624845,False
0.8,0.8816247582205029,False
0.85,0.8963389551624845,False
0.9,0.8914893617021277,False
0.95,0.8914893617021277,False
1.0,0.8817962337035248,False
