alpha,macro_f1,is_degenerate_alpha
0.0,0.6486674449218847,False
0.05,0.6399505256648114,False
0.1,0.6500927643784786,False
0.15,0.6443089430894309,False
0.2,0.6443089430894309,False
0.25,0.6413346147211749,False
0.3,0.6326164874551972,False
0.35,0.6129251529417687,False
0.4,0.5957866334578663,False
0.45,0.6542131366279802,False
0.5,0.5136166701052197,True
0.55,0.62075,False
0.6,0.6443089430894309,False
0.65,0.6627709985514008,False
0.7,0.6690345495640944,False
0.75,0.6455686687213411,False
0.8,0.6189973879847298,False
0.85,0.6044751810368588,False
0.9,0.6129251529417687,False
0.95,0.6164783357030608,False
1.0,0.6095238095238096,False
