alpha,macro_f1,is_degenerate_alpha
0.0,0.676899202250188,False
0.05,0.6647749134282417,False
0.1,0.6613517201752496,False
0.15,0.6613517201752496,False
0.2,0.6654185867895546,False
0.25,0.6739444765760555,False
0.3,0.6804987336840054,False
0.35,0.6558364605964844,False
0.4,0.665958917637764,False
0.45,0.660235003092146,False
0.5,0.6201220841508612,True
0.55,0.6676145576093193,False
0.6,0.6274984857662024,False
0.65,0.6739582568695098,False
0.7,0.6897297297297298,False
0.75,0.6804632982422484,False
0.8,0.7010447297329603,False
0.85,0.7067518596223537,False
0.9,0.6877380045696877,False
0.95,0.6676521075720008,False
1.0,0.6404804804804805,False
