alpha,macro_f1,is_degenerate_alpha
0.0,0.5608079908739323,False
0.05,0.5608079908739323,False
0.1,0.5719780219780219,False
0.15,0.5494505494505494,False
0.2,0.5719780219780219,False
0.25,0.5608079908739323,False
0.3,0.5375592149785698,False
0.35,0.5002321801718134,False
0.4,0.5134261774714747,False
0.45,0.5259981953530339,False
0.5,0.5002321801718134,True
0.55,0.5889147349001363,False
0.6,0.6568080357142857,False
0.65,0.6425641025641026,False
0.7,0.5986772486772487,False
0.75,0.5832417582417583,False
0.8,0.5569122807017544,False
0.85,0.5722155755265573,False
0.9,0.6039072563331901,False
0.95,0.613608006583663,False
1.0,0.5929046801202233,False
