alpha,macro_f1,is_degenerate_alpha
0.0,0.7882231404958677,False
0.05,0.7726768684852517,False
0.1,0.783569446831496,False
0.15,0.783569446831496,False
0.2,0.789671682626539,False
0.25,0.7850052437745421,False
0.3,0.7671834880505629,False
0.35,0.7606865204540374,False
0.4,0.6959011060507482,False
0.45,0.6983392894681522,False
0.5,0.6792348071875631,True
0.55,0.7642500000000001,False
0.6,0.8506701631701632,False
0.65,0.8411468423091825,False
0.7,0.8202805376972531,False
0.75,0.7773059450918428,False
0.8,0.7773059450918428,False
0.85,0.7745,False
0.9,0.7967479674796748,False
0.95,0.8014207297384566,False
1.0,0.7847500000000001,False
