alpha,macro_f1,is_degenerate_alpha
0.0,0.7610722610722611,False
0.05,0.7722222222222223,False
0.1,0.7628687102371312,False
0.15,0.7783783783783784,False
0.2,0.7835061443932412,False
0.25,0.7882282282282282,False
0.3,0.7716485858194498,False
0.35,0.769640414305257,False
0.4,0.7244623655913979,False
0.45,0.7471522890517304,False
0.5,0.631294964028777,True
0.55,0.7768990785750562,False
0.6,0.7524154589371981,False
0.65,0.7779302375965913,False
0.7,0.7732300884955752,False
0.75,0.7722222222222223,False
0.8,0.7610722610722611,False
0.85,0.7286764705882353,False
0.9,0.759624780144616,False
0.95,0.759624780144616,False
1.0,0.7642467395825687,False
