alpha,macro_f1,is_degenerate_alpha
0.0,0.8476055730078416,False
0.05,0.8526451983898793,False
0.1,0.8377736744922184,False
0.15,0.8476055730078416,False
0.2,0.8619661408233936,False
0.25,0.8667581425579548,False
0.3,0.876354073680909,False
0.35,0.8853495440729484,False
0.4,0.8780487804878049,False
0.45,0.8833642547928262,False
0.5,0.7423865672040855,True
0.55,0.8780487804878049,False
0.6,0.8780487804878049,False
0.65,0.8702026105591272,False
0.7,0.8510751646648586,False
0.75,0.8514492753623188,False
0.8,0.8466790513643273,False
0.85,0.8419124734914208,False
0.9,0.8425499231950845,False
0.95,0.8334766819571865,False
1.0,0.8192369104644789,False
