alpha,macro_f1,is_degenerate_alpha
0.0,1.0,False
0.05,1.0,False
0.1,1.0,False
0.15,1.0,False
0.2,1.0,False
0.25,1.0,False
0.3,1.0,False
0.35,0.9950292184961567,False
0.4,0.9950292184961567,False
0.45,1.0,False
0.5,0.9497549019607843,True
0.55,1.0,False
0.6,1.0,False
0.65,0.9900446775446776,False
0.7,0.9900446775446776,False
0.75,0.9900446775446776,False
0.8,0.9900446775446776,False
0.85,0.9900446775446776,False
0.9,0.9900446775446776,False
0.95,0.9850455927051671,False
1.0,0.9850455927051671,False
