alpha,macro_f1,is_degenerate_alpha
0.0,0.7608845723535433,False
0.05,0.770535140155755,False
0.1,0.775347817800648,False
0.15,0.775347817800648,False
0.2,0.7706443857268681,False
0.25,0.7707317073170731,False
0.3,0.7998285265188503,False
0.35,0.8334766819571866,False
0.4,0.8619661408233936,False
0.45,0.8720718125960062,False
0.5,0.7192065746753247,True
0.55,0.8768768768768769,False
0.6,0.8619661408233936,False
0.65,0.8329978915085298,False
0.7,0.8334766819571866,False
0.75,0.8290078882772098,False
0.8,0.8290078882772098,False
0.85,0.8338260537860004,False
0.9,0.8242857142857143,False
0.95,0.8048734056729487,False
1.0,0.7951170759565962,False
