alpha,macro_f1,is_degenerate_alpha
0.0,0.6781770376862402,False
0.05,0.6761904761904762,False
0.1,0.6818103042757049,False
0.15,0.6818103042757049,False
0.2,0.6919115644574287,False
0.25,0.6806718513181107,False
0.3,0.6709677419354838,False
0.35,0.6453625115042438,False
0.4,0.5769116815255744,False
0.45,0.5988902954722978,False
0.5,0.5295490539301492,True
0.55,0.6098796024456595,False
0.6,0.6896371118593341,False
0.65,0.6839264294282287,False
0.7,0.6781770376862402,False
0.75,0.6678876678876678,False
0.8,0.6766540546068105,False
0.85,0.652093023255814,False
0.9,0.6705882352941177,False
0.95,0.6626356589147286,False
1.0,0.643756353115959,False
