alpha,macro_f1,is_degenerate_alpha
0.0,0.8060548722800378,False
0.05,0.8128043831168832,False
0.1,0.8137492428831011,False
0.15,0.8128043831168832,False
0.2,0.8013565891472869,False
0.25,0.8013565891472869,False
0.3,0.7897435897435897,False
0.35,0.7812621990891346,False
0.4,0.7613756613756613,False
0.45,0.7505291005291006,False
0.5,0.6448133243907892,True
0.55,0.7288359788359788,False
0.6,0.8380406873395221,False
0.65,0.8741682830415674,False
0.7,0.863606121091151,False
0.75,0.8529375386518244,False
0.8,0.8060548722800378,False
0.85,0.7872561228725613,False
0.9,0.7766189290161893,False
0.95,0.7897435897435897,False
1.0,0.7955713518627425,False
