alpha,macro_f1,is_degenerate_alpha
0.0,0.797979797979798,False
0.05,0.797979797979798,False
0.1,0.797979797979798,False
0.15,0.797979797979798,False
0.2,0.797979797979798,False
0.25,0.797979797979798,False
0.3,0.7442455242966751,False
0.35,0.7442455242966751,False
0.4,0.7916666666666665,False
0.45,0.7916666666666665,False
0.5,0.7916666666666665,True
0.55,0.7916666666666665,False
0.6,0.7916666666666665,False
0.65,0.7442455242966751,False
0.7,0.797979797979798,False
0.75,0.797979797979798,False
0.8,0.7442455242966751,False
0.85,0.7442455242966751,False
0.9,0.7442455242966751,False
0.95,0.797979797979798,False
1.0,0.797979797979798,False
