alpha,macro_f1,is_degenerate_alpha
0.0,0.8956135884192915,False
0.05,0.890788454087563,False
0.1,0.8859706401605842,False
0.15,0.8859706401605842,False
0.2,0.890788454087563,False
0.25,0.9004467754467755,False
0.3,0.9001558542762517,False
0.35,0.89984365839359,False
0.4,0.89984365839359,False
0.45,0.9050023170166581,False
0.5,0.554095527546855,True
0.55,0.8846313831999806,False
0.6,0.8540352083282182,False
0.65,0.8693627450980392,False
0.7,0.8956135884192915,False
0.75,0.890788454087563,False
0.8,0.8956135884192915,False
0.85,0.890788454087563,False
0.9,0.8958862366683595,False
0.95,0.8718257021931511,False
1.0,0.8526451983898793,False
