alpha,macro_f1,is_degenerate_alpha
0.0,0.8387788660899407,False
0.05,0.8387788660899407,False
0.1,0.8339527348961311,False
0.15,0.8339527348961311,False
0.2,0.8387788660899407,False
0.25,0.8532359679266895,False
0.3,0.8821161587119033,False
0.35,0.901195295932138,False
0.4,0.9007167764432391,False
0.45,0.905555151426978,False
0.5,0.7378516624040921,True
0.55,0.9154967144346646,False
0.6,0.9106450987989152,False
0.65,0.8867267267267267,False
0.7,0.8676755361113104,False
0.75,0.8532359679266895,False
0.8,0.8674854557207499,False
0.85,0.8819124423963134,False
0.9,0.8915448249326663,False
0.95,0.8773013478895832,False
1.0,0.8436009917985887,False
