alpha,macro_f1,is_degenerate_alpha
0.0,0.7658480868075386,False
0.05,0.7609756097560975,False
0.1,0.7609756097560975,False
0.15,0.7609756097560975,False
0.2,0.7658480868075386,False
0.25,0.775561690784463,False
0.3,0.7851153039832286,False
0.35,0.8085901027077498,False
0.4,0.8177777777777777,False
0.45,0.8186664754117956,False
0.5,0.7091128862728611,True
0.55,0.8327092933947773,False
0.6,0.8221515326778485,False
0.65,0.8082779789453489,False
0.7,0.8085901027077498,False
0.75,0.7990628511319897,False
0.8,0.7940191387559808,False
0.85,0.8038277511961722,False
0.9,0.8085901027077498,False
0.95,0.784746086292478,False
1.0,0.7804041991001929,False
