alpha,macro_f1,is_degenerate_alpha
0.0,0.7135437264362361,False
0.05,0.7027340557357167,False
0.1,0.6962962962962962,False
0.15,0.6919243850351973,False
0.2,0.7091128862728611,False
0.25,0.7369110290458605,False
0.3,0.7094997459960963,False
0.35,0.7160059676044331,False
0.4,0.6785096257841229,False
0.45,0.7006822586211474,False
0.5,0.6033671200438938,True
0.55,0.7306600798822787,False
0.6,0.7666034155597723,False
0.65,0.794052642153908,False
0.7,0.7987210795297197,False
0.75,0.7666034155597723,False
0.8,0.7385816525699413,False
0.85,0.7243533971367555,False
0.9,0.7243533971367555,False
0.95,0.7071428571428572,False
1.0,0.7091128862728611,False
