alpha,macro_f1,is_degenerate_alpha
0.0,0.8528708133971292,False
0.05,0.8436009917985886,False
0.1,0.8387788660899407,False
0.15,0.8436009917985886,False
0.2,0.8532359679266895,False
0.25,0.8530676605504588,False
0.3,0.862468851830554,False
0.35,0.8422470180838784,False
0.4,0.8550035364991098,False
0.45,0.8910628019323671,False
0.5,0.8265133412982875,True
0.55,0.890788454087563,False
0.6,0.8497654875903851,False
0.65,0.841912473491421,False
0.7,0.862231182795699,False
0.75,0.8674854557207499,False
0.8,0.8773013478895832,False
0.85,0.8821161587119035,False
0.9,0.872488038277512,False
0.95,0.8485498439026715,False
1.0,0.8146297353893014,False
