alpha,macro_f1,is_degenerate_alpha
0.0,0.8170731707317073,False
0.05,0.8386462022825659,False
0.1,0.8439686709715436,False
0.15,0.8392156862745098,False
0.2,0.8450037803956001,False
0.25,0.8450037803956001,False
0.3,0.8545352222956275,False
0.35,0.8373983739837398,False
0.4,0.7804467564259485,False
0.45,0.8118115055079559,False
0.5,0.8177957732569623,True
0.55,0.8232041396103896,False
0.6,0.9104020979020979,False
0.65,0.9159207701030181,False
0.7,0.9159207701030181,False
0.75,0.9052887537993921,False
0.8,0.8582856014220818,False
0.85,0.8517049564718502,False
0.9,0.8407627352226315,False
0.95,0.8414777120905984,False
1.0,0.8265133412982875,False
