alpha,macro_f1,is_degenerate_alpha
0.0,0.7706443857268681,False
0.05,0.7556265496852946,False
0.1,0.7651775486827034,False
0.15,0.7556265496852946,False
0.2,0.7606110435880937,False
0.25,0.7607706780347233,False
0.3,0.7999809619000025,False
0.35,0.809465932651748,False
0.4,0.8526451983898793,False
0.45,0.8434516991218022,False
0.5,0.5139876718824087,True
0.55,0.8380377792142497,False
0.6,0.8136363636363637,False
0.65,0.7942947247706422,False
0.7,0.7900640643978185,False
0.75,0.7998285265188502,False
0.8,0.8145238095238095,False
0.85,0.8291219128819453,False
0.9,0.8292032659668167,False
0.95,0.8146297353893014,False
1.0,0.7849513637230593,False
