alpha,macro_f1,is_degenerate_alpha
0.0,0.7562302340290955,False
0.05,0.7723601857460125,False
0.1,0.7745,False
0.15,0.7745,False
0.2,0.7734579063692988,False
0.25,0.7734579063692988,False
0.3,0.7723601857460125,False
0.35,0.7536372701935616,False
0.4,0.7071428571428572,False
0.45,0.717989417989418,False
0.5,0.6742087542087543,True
0.55,0.7401774397972116,False
0.6,0.781053625096247,False
0.65,0.7975508591744025,False
0.7,0.7920841063698205,False
0.75,0.8005687345655915,False
0.8,0.7620129214617404,False
0.85,0.7507824422544683,False
0.9,0.7687179487179487,False
0.95,0.7804467564259486,False
1.0,0.7699918400652794,False
