alpha,macro_f1,is_degenerate_alpha
0.0,0.882069563541767,False
0.05,0.8772119898880463,False
0.1,0.8772119898880463,False
0.15,0.8772119898880463,False
0.2,0.8869261356789975,False
0.25,0.8966390812362777,False
0.3,0.8917824074074074,False
0.35,0.9063564543016598,False
0.4,0.9113471752776436,False
0.45,0.9358288770053476,False
0.5,0.7262479871175523,True
0.55,0.9456065931402253,False
0.6,0.9210831721470019,False
0.65,0.9013539651837523,False
0.7,0.8916465475615645,False
0.75,0.8916465475615645,False
0.8,0.8966390812362777,False
0.85,0.8918970999132865,False
0.9,0.8821717366191759,False
0.95,0.8773065171891165,False
1.0,0.8724386724386725,False
