alpha,macro_f1,is_degenerate_alpha
0.0,0.9011952959321381,False
0.05,0.8915448249326663,False
0.1,0.8915448249326663,False
0.15,0.8915448249326663,False
0.2,0.8963674442117426,False
0.25,0.9060290959974908,False
0.3,0.9060290959974908,False
0.35,0.9157174296839101,False
0.4,0.9154967144346644,False
0.45,0.9203574203574203,False
0.5,0.8775388291517323,True
0.55,0.9301090979933762,False
0.6,0.9303127428127427,False
0.65,0.9009661835748792,False
0.7,0.9011952959321381,False
0.75,0.9011952959321381,False
0.8,0.9060290959974908,False
0.85,0.9108695652173913,False
0.9,0.9108695652173913,False
0.95,0.9108695652173913,False
1.0,0.9011952959321381,False
