alpha,macro_f1,is_degenerate_alpha
0.0,0.7579693034238488,False
0.05,0.7742787932173529,False
0.1,0.7803428794077538,False
0.15,0.7696404143052569,False
0.2,0.7642467395825686,False
0.25,0.7533698347614721,False
0.3,0.7142572680207089,False
0.35,0.6672077922077921,False
0.4,0.6362724677929491,False
0.45,0.6745608327911515,False
0.5,0.6447324176819016,True
0.55,0.72325,False
0.6,0.7610722610722611,False
0.65,0.7557446808510637,False
0.7,0.7650057315675227,False
0.75,0.7542146859477844,False
0.8,0.7533698347614721,False
0.85,0.7289780238968295,False
0.9,0.7570610310092831,False
0.95,0.7625736181957073,False
1.0,0.7680539157811884,False
