alpha,macro_f1,is_degenerate_alpha
0.0,0.8288610614192009,False
0.05,0.819236910464479,False
0.1,0.8144177625309701,False
0.15,0.8144177625309701,False
0.2,0.8144177625309701,False
0.25,0.8240511157734122,False
0.3,0.8238831615120275,False
0.35,0.8174093064683084,False
0.4,0.7996873167871799,False
0.45,0.836392657621708,False
0.5,0.7154343783557267,True
0.55,0.8302649522696279,False
0.6,0.8083923652105469,False
0.65,0.8066458680983821,False
0.7,0.8174093064683084,False
0.75,0.8327092933947773,False
0.8,0.8526451983898793,False
0.85,0.8476055730078415,False
0.9,0.8430622009569378,False
0.95,0.8388863750029769,False
1.0,0.819495014397563,False
