alpha,macro_f1,is_degenerate_alpha
0.0,0.873222016079159,False
0.05,0.8785305155046415,False
0.1,0.8995098039215687,False
0.15,0.8946634368347647,False
0.2,0.8950025609131484,False
0.25,0.8898280242329489,False
0.3,0.863606121091151,False
0.35,0.845539481615431,False
0.4,0.8060548722800378,False
0.45,0.8118115055079559,False
0.5,0.7476923076923077,True
0.55,0.8175275298186719,False
0.6,0.8588154269972451,False
0.65,0.8901714397038769,False
0.7,0.9052887537993921,False
0.75,0.9104020979020979,False
0.8,0.8898280242329489,False
0.85,0.8890692640692641,False
0.9,0.8838126216702398,False
0.95,0.873222016079159,False
1.0,0.8571286340103543,False
