alpha,macro_f1,is_degenerate_alpha
0.0,0.7816051136363635,False
0.05,0.7930547143145568,False
0.1,0.7987210795297198,False
0.15,0.8265133412982875,False
0.2,0.8319713867017711,False
0.25,0.8319713867017711,False
0.3,0.8155000000000001,False
0.35,0.7582051282051282,False
0.4,0.7154343783557267,False
0.45,0.7243533971367555,False
0.5,0.6160527672973046,True
0.55,0.7431077694235588,False
0.6,0.8367184388689766,False
0.65,0.8636061210911511,False
0.7,0.8523384913439805,False
0.75,0.8359999999999999,False
0.8,0.8137492428831012,False
0.85,0.8024046266233766,False
0.9,0.8080961416824795,False
0.95,0.8080961416824795,False
1.0,0.7966735332265202,False
