alpha,macro_f1,is_degenerate_alpha
0.0,0.7043643263757116,False
0.05,0.72646710807885,False
0.1,0.725110689437065,False
0.15,0.725110689437065,False
0.2,0.7206238643246516,False
0.25,0.70275,False
0.3,0.6955011203141915,False
0.35,0.6819765519696854,False
0.4,0.6318802862719584,False
0.45,0.6467731829573935,False
0.5,0.4913151364764268,True
0.55,0.631752055660974,False
0.6,0.684959349593496,False
0.65,0.684959349593496,False
0.7,0.68290407326475,False
0.75,0.673436877737953,False
0.8,0.6719999999999999,False
0.85,0.6676145576093193,False
0.9,0.6719999999999999,False
0.95,0.6542131366279802,False
1.0,0.6969355283269438,False
